@relation colorferet_asian_black

@attribute At001 numeric
@attribute At002 numeric
@attribute At003 numeric
@attribute At004 numeric
@attribute At005 numeric
@attribute At006 numeric
@attribute At007 numeric
@attribute At008 numeric
@attribute At009 numeric
@attribute At010 numeric
@attribute At011 numeric
@attribute At012 numeric
@attribute At013 numeric
@attribute At014 numeric
@attribute At015 numeric
@attribute At016 numeric
@attribute At017 numeric
@attribute At018 numeric
@attribute At019 numeric
@attribute At020 numeric
@attribute At021 numeric
@attribute At022 numeric
@attribute At023 numeric
@attribute At024 numeric
@attribute At025 numeric
@attribute At026 numeric
@attribute At027 numeric
@attribute At028 numeric
@attribute At029 numeric
@attribute At030 numeric
@attribute At031 numeric
@attribute At032 numeric
@attribute At033 numeric
@attribute At034 numeric
@attribute At035 numeric
@attribute At036 numeric
@attribute At037 numeric
@attribute At038 numeric
@attribute At039 numeric
@attribute At040 numeric
@attribute At041 numeric
@attribute At042 numeric
@attribute At043 numeric
@attribute At044 numeric
@attribute At045 numeric
@attribute At046 numeric
@attribute At047 numeric
@attribute At048 numeric
@attribute At049 numeric
@attribute At050 numeric
@attribute At051 numeric
@attribute At052 numeric
@attribute At053 numeric
@attribute At054 numeric
@attribute At055 numeric
@attribute At056 numeric
@attribute At057 numeric
@attribute At058 numeric
@attribute At059 numeric
@attribute At060 numeric
@attribute At061 numeric
@attribute At062 numeric
@attribute At063 numeric
@attribute At064 numeric
@attribute At065 numeric
@attribute At066 numeric
@attribute At067 numeric
@attribute At068 numeric
@attribute At069 numeric
@attribute At070 numeric
@attribute At071 numeric
@attribute At072 numeric
@attribute At073 numeric
@attribute At074 numeric
@attribute At075 numeric
@attribute At076 numeric
@attribute At077 numeric
@attribute At078 numeric
@attribute At079 numeric
@attribute At080 numeric
@attribute At081 numeric
@attribute At082 numeric
@attribute At083 numeric
@attribute At084 numeric
@attribute At085 numeric
@attribute At086 numeric
@attribute At087 numeric
@attribute At088 numeric
@attribute At089 numeric
@attribute At090 numeric
@attribute At091 numeric
@attribute At092 numeric
@attribute At093 numeric
@attribute At094 numeric
@attribute At095 numeric
@attribute At096 numeric
@attribute At097 numeric
@attribute At098 numeric
@attribute At099 numeric
@attribute At100 numeric
@attribute At101 numeric
@attribute At102 numeric
@attribute At103 numeric
@attribute At104 numeric
@attribute At105 numeric
@attribute At106 numeric
@attribute At107 numeric
@attribute At108 numeric
@attribute At109 numeric
@attribute At110 numeric
@attribute At111 numeric
@attribute At112 numeric
@attribute At113 numeric
@attribute At114 numeric
@attribute At115 numeric
@attribute At116 numeric
@attribute At117 numeric
@attribute At118 numeric
@attribute At119 numeric
@attribute At120 numeric
@attribute At121 numeric
@attribute At122 numeric
@attribute At123 numeric
@attribute At124 numeric
@attribute At125 numeric
@attribute At126 numeric
@attribute At127 numeric
@attribute At128 numeric
@attribute gender {M, F}
@attribute age {10, 20, 30, 40, 50, 60, 70}
@attribute race {Asian, Black-or-African-American}

@data
-0.07590133,0.037443537,0.04887905,-0.105458871,-0.147507519,-0.045831211,-0.072028227,-0.147099644,0.164437011,-0.226977065,0.144957095,-0.117709257,-0.224945486,-0.029875614,-0.022061124,0.208223403,-0.251304448,-0.169341147,-0.016027911,0.003728896,0.087526336,-0.021159288,-0.070896924,0.059530508,-0.151436567,-0.339051664,-0.095443286,-0.085471496,-0.040173046,-0.015566511,-0.087797329,0.085054889,-0.167043954,-0.043400615,0.002333496,0.111700669,0.007467122,-0.045980554,0.121256061,-0.005942497,-0.272235662,0.005909781,0.087503709,0.200589225,0.152760491,0.063161343,-0.027847297,-0.034997221,0.137300938,-0.249367341,-0.031539857,0.103091627,0.052457061,0.099377111,0.070742287,-0.191960141,0.061616968,0.087441422,-0.120379724,0.013743973,0.060263649,-0.126906097,0.048173472,-0.050591208,0.297646075,0.110119268,-0.084668472,-0.124128081,0.105681553,-0.142939657,-0.12541537,-0.00909508,-0.148923337,-0.099196248,-0.31169489,-0.075200684,0.385614753,0.125807494,-0.190128759,0.042882506,-0.027014602,0.005663345,0.19416362,0.127423182,0.03849031,0.044605356,-0.07550431,-0.011709012,0.23334077,-0.078441232,0.010134667,0.206699014,-0.019719858,0.104049154,0.010109236,-0.047095001,-0.087588526,0.008828301,-0.118185863,-0.009446055,0.047834318,-0.010640606,-0.010270517,0.138766944,-0.164161175,0.091058128,-0.002911039,0.037474945,-0.020315491,0.077208355,-0.094877541,-0.041815396,0.107027009,-0.219675079,0.208473206,0.209273979,-0.023813277,0.095645308,0.063631319,0.020179048,-0.040718608,0.004923154,-0.19581829,-0.06318824,0.119798906,-0.038614411,0.08021795,0.01340461,F,20,Asian
-0.146064922,0.070160255,0.048314832,0.011921469,-0.114369825,-0.0460102,-0.05326451,-0.123440303,0.069103777,-0.032963522,0.189216465,-0.047569163,-0.151683688,-0.17343536,-0.063368753,0.168147385,-0.085792944,-0.157830536,-0.049902014,-0.010104202,0.112699762,0.013758183,0.010230768,0.06808655,-0.127441987,-0.393838644,-0.074541807,-0.042842079,0.060173236,-0.076352127,-0.091946878,0.08067476,-0.260836363,-0.103658751,0.012080904,0.11806757,0.043670829,-0.039816499,0.129021436,-0.015809214,-0.208021492,0.027722798,0.067686029,0.273157239,0.212914467,0.037845507,0.033529159,-0.02315215,0.052373495,-0.137198478,0.049028307,0.135838985,0.085552521,0.063401088,-0.028109901,-0.106458023,0.024138842,0.076348104,-0.140083253,0.018358003,0.071984589,-0.086041942,-0.056363389,-0.080618054,0.214023426,0.062931344,-0.071408361,-0.185548767,0.11330986,-0.174754068,-0.034772743,-0.004022568,-0.170002058,-0.107989803,-0.334808677,0.049323965,0.346035361,0.140696391,-0.265849084,0.056648966,-0.038928166,0.070997223,0.150753379,0.094833903,0.030196235,0.048003435,-0.118418068,0.012643777,0.181673571,0.01616722,-0.044541784,0.206838936,0.025670975,0.02984393,0.073310584,0.033298112,-0.054431994,0.023952033,-0.093308792,0.025989808,0.046360973,-0.009624635,0.028646242,0.143643439,-0.091471374,0.147423744,-0.017612338,0.117534205,0.035875112,0.020964487,-0.111629188,-0.112485752,0.073505238,-0.165589213,0.21274884,0.167978674,0.004679352,0.099325135,0.105349675,0.128990173,-0.011141242,0.042634383,-0.159640312,-0.037207417,0.09958154,-0.108135357,0.092675373,0.035638586,M,20,Asian
-0.175627798,0.055773549,0.053138196,-0.081929766,-0.13839756,-0.066692077,-0.04357338,-0.105570003,0.227157891,-0.170728207,0.170032963,-0.043285623,-0.199599117,-0.048689239,-0.049185544,0.158619881,-0.122159787,-0.109546199,-0.026379809,-0.113656506,0.086550698,0.11016053,0.01698352,0.070557885,-0.103693098,-0.370147675,-0.094711646,-0.085581236,-0.010074211,-0.022994947,-0.019917846,0.082830913,-0.253396302,-0.098689124,0.029392894,0.123829931,0.003023135,-0.018183589,0.131315932,-0.020611094,-0.202000439,-0.142162651,0.091443688,0.194213063,0.122802295,0.0667371,-0.024349976,-0.066666052,0.081183031,-0.21688059,0.028020993,0.128684893,0.019460175,-0.003953427,0.076135427,-0.175022766,0.034043983,0.130245626,-0.185051456,-0.041923404,0.034435339,-0.125571266,-0.094064862,-0.037984408,0.263243169,0.125744343,-0.053294525,-0.124876261,0.205956429,-0.16847533,0.001507906,0.071156628,-0.112325624,-0.146903038,-0.295568377,-0.036833405,0.415284961,0.104210511,-0.101736479,0.077635787,-0.078214049,0.03092711,0.10661497,0.05592332,-0.03957817,0.049192883,-0.080757074,0.051604845,0.150077775,-0.004715759,-0.008368876,0.171897501,-0.024166964,0.022986855,0.05536931,0.013463188,-0.116355829,-0.060335904,-0.133866861,-0.040776625,0.058953311,-0.026463263,-0.024114959,0.13593325,-0.222778201,0.085643105,-0.028392443,-0.072299078,-0.032101117,-0.047840439,-0.053605344,-0.052725907,0.1248198,-0.182883993,0.159333125,0.122875646,-0.089794092,0.257028222,0.022481197,0.084802002,-0.056815676,-0.087655857,-0.19324562,-0.077914476,0.094273113,-0.07245744,0.094791807,-0.016043497,F,20,Asian
-0.162668884,0.052596409,0.042958688,-0.084544592,-0.111630492,-0.10274829,-0.060910974,-0.058874369,0.245953694,-0.191286445,0.220245481,0.069978043,-0.238189206,-0.011793699,-0.059181172,0.14377676,-0.151413068,-0.132742688,-0.021368565,-0.055536777,0.110051617,0.031485297,0.047385197,0.01686715,-0.150009692,-0.335103631,-0.13737902,-0.075445481,0.023705207,-0.085171685,0.022664145,0.027726907,-0.182831481,-0.062567882,0.060916692,0.073801972,0.020894531,-0.023806408,0.207538679,0.006214321,-0.247586668,-0.16022253,0.130681679,0.233826011,0.227233157,0.086654186,-0.019570246,-0.128475159,0.103951432,-0.212461367,0.053159304,0.102276094,0.088026881,0.059559446,0.089596443,-0.146414191,0.076403111,0.134760782,-0.23455447,-0.029315433,0.053965271,-0.094527915,-0.062812805,0.032973211,0.292194009,0.03768383,-0.166750193,-0.066028133,0.295090646,-0.189742476,0.001097793,0.103564225,-0.101754092,-0.195702732,-0.263453811,-0.054618333,0.460202515,0.140454069,-0.100738496,0.053872474,-0.081812307,-0.065493777,0.037174687,0.123193838,-0.066983193,-0.00648167,-0.063744225,0.033559307,0.206228361,0.019125067,0.015236322,0.199749902,0.033010021,0.015327803,0.057364054,0.115576588,-0.144817069,-0.079868644,-0.179597735,-0.084889844,-0.009415916,-0.0530021,-0.027393308,0.168224275,-0.191775367,0.117135175,0.013768358,-0.092357874,-0.040187076,-0.003494676,-0.031418175,-0.12122146,0.0723067,-0.214054942,0.137874708,0.163389906,0.005073624,0.197519094,0.019000974,0.085237227,0.00525586,-0.108046725,-0.164267719,-0.081024744,-0.003501138,-0.085394226,0.121918879,-0.019150734,F,20,Asian
-0.169750974,0.10649775,0.065528072,-0.000322714,-0.110215627,-0.009910576,-0.087430432,-0.134281129,0.117422253,-0.106250532,0.231431127,-0.060272291,-0.211632594,-0.122585207,-0.095197007,0.216933846,-0.235708013,-0.128042132,-0.080433324,-0.036430374,0.038750567,0.005027955,0.054301955,0.064632095,-0.047225576,-0.350379914,-0.061134558,-0.102195516,0.068158321,-0.0705247,-0.113743179,0.034234159,-0.238298059,-0.114470974,-0.020162124,0.070924908,-0.001610232,-0.052785791,0.171275541,-0.056950755,-0.1142212,0.074642219,0.06021468,0.267623514,0.255790234,0.064152159,0.002118389,-0.081242859,0.128899336,-0.194302201,-0.022513481,0.155942619,0.093119487,0.055869877,0.007140511,-0.155340925,0.059136078,0.084987678,-0.078037418,0.034347229,0.099809855,-0.080095813,-0.011160375,-0.040345587,0.288512528,0.030364156,-0.098678693,-0.178705171,0.084559754,-0.095492177,-0.028146839,0.021265682,-0.198945656,-0.095568404,-0.324889809,0.017641097,0.377454787,0.065559812,-0.190929443,0.070970856,-0.085172743,0.037486482,0.110088237,0.094180822,-0.034460559,-0.078349352,-0.153507397,0.005458202,0.166249484,-0.019471582,-0.033622,0.169300288,0.010899734,0.017326726,0.03954798,0.023009401,-0.098336987,0.017954469,-0.104996502,0.045231223,0.026113419,-0.029677548,-0.020822354,0.082670182,-0.095085815,0.071293056,-0.056955803,0.09863165,0.006524115,-0.043204214,-0.146786124,-0.006836005,0.117383264,-0.225232124,0.246810198,0.17072019,0.023452893,0.100281298,0.11557439,0.106610641,-0.065418683,0.101896837,-0.173306018,-0.074903645,0.104213133,-0.071840972,0.116070531,0.027778063,M,30,Asian
-0.139778942,0.09266679,0.096849665,-0.067128599,-0.136700228,-0.093778744,-0.107893512,-0.12075337,0.132952094,-0.057847403,0.252507657,-0.079546064,-0.253203958,-0.075837366,-0.016986825,0.228998512,-0.142138138,-0.120960444,-0.071561933,0.009985762,0.008426867,-0.045456197,0.053699713,0.060676903,-0.09837468,-0.347220063,-0.072700098,-0.040750202,-0.058189608,-0.033364952,-0.083166763,0.039568383,-0.238456711,-0.08920221,0.005394679,0.075052321,0.008373505,-0.114806533,0.13476713,-0.040661864,-0.28773883,-0.012198444,0.091898553,0.224801451,0.249939293,0.011471857,0.038201887,-0.110907108,0.097389244,-0.18496421,-0.010853736,0.103802651,0.032589391,-0.019257452,-0.009286817,-0.183637559,0.01649313,0.168399319,-0.090898938,-0.078948744,0.097951658,-0.044852346,-0.064452164,-0.14411962,0.331564456,0.093214706,-0.14961651,-0.147350252,0.115975134,-0.063518889,-0.00648734,0.033986252,-0.20778504,-0.181471244,-0.328176022,0.043217979,0.362437338,0.034803849,-0.213325247,0.089856237,-0.101336554,0.06002469,0.046823859,0.143190265,0.014825124,0.057390109,-0.115599059,-0.035862304,0.230736136,-0.098821767,0.072986722,0.227054,-0.002465533,-0.005168387,0.006471694,0.002580412,-0.101586305,0.037479833,-0.173913777,-0.00419559,0.041805875,-0.03422473,0.006720334,0.097441457,-0.209580675,0.041604817,0.042002901,0.048197426,0.053297244,-0.038541071,-0.034899049,-0.148762077,0.107050262,-0.223373711,0.159772426,0.161219075,0.085134163,0.132443696,0.125600815,0.125449836,-0.017895799,0.073034666,-0.152166337,0.034249991,0.124262303,-0.056018028,0.073135123,0.043596998,F,30,Asian
-0.128910378,0.111006081,0.041355342,-0.092403606,-0.031250402,-0.029113509,-0.044322163,-0.134723112,0.194426879,-0.141790316,0.222549334,-0.07662686,-0.26625964,-0.103240758,-0.023758259,0.192345828,-0.280639023,-0.081875883,0.00309623,-0.038901482,0.073274702,0.004843019,0.023425844,0.07749635,-0.125774115,-0.343517929,-0.094935983,-0.105547197,-0.045601256,-0.053508706,-0.039153554,0.071533099,-0.151912913,-0.030919798,-0.044469588,0.049379706,-0.03356367,0.023521893,0.168381214,0.037378736,-0.153782159,0.039264061,-0.005221218,0.301881135,0.221829116,0.088031225,-0.015635844,-0.089659803,0.136659414,-0.199381813,0.039708715,0.120022334,0.016587205,0.052064639,0.053643096,-0.140183359,-0.029934857,0.12055634,-0.120659895,0.101476602,0.083170719,-0.134620249,-0.015588753,-0.072913662,0.246865615,0.07754077,-0.150164813,-0.135976061,0.100539982,-0.125005513,-0.123826638,0.05051117,-0.151542097,-0.158003703,-0.336366475,0.025842953,0.342413187,0.114538759,-0.19919166,-0.019359337,-0.016213389,-0.009623375,0.197011501,0.174342498,-0.008496596,-0.028848775,-0.08790502,-0.026932597,0.171041563,-0.007587966,-0.095366739,0.27436769,-0.039476581,0.091435269,-0.008752972,-0.004328068,-0.085269772,0.013549605,-0.151986867,-0.052988514,0.061658546,-0.041128241,-0.044740021,0.108057112,-0.121880122,0.158982709,0.00343374,0.082612693,-0.012365337,0.026029393,-0.143714815,0.008704569,0.151124999,-0.23894757,0.220085159,0.191190198,0.074294373,0.099423699,0.087295704,0.044892758,-0.049614027,0.019596066,-0.195894331,-0.030357882,0.129814878,-0.001515623,0.154090598,0.004813469,M,30,Asian
-0.131208897,0.065197676,0.095545515,0.03002945,-0.009821549,-0.067843601,-0.075807661,-0.131291106,0.104564935,-0.057468764,0.2160445,-0.035700794,-0.222648472,-0.06034141,-0.032271516,0.168364674,-0.222191319,-0.101445466,-0.121832781,-0.041281939,0.064260826,-0.007402509,0.038102854,-0.043498892,-0.108579114,-0.282127887,-0.0295422,-0.099067204,0.11018429,-0.129986569,-0.135857821,-0.017571408,-0.245250821,-0.077466264,0.021476757,0.028353002,0.012005351,-0.039213389,0.21695438,0.008621546,-0.202272534,0.064040489,0.018173337,0.225424632,0.288260072,0.03539313,-0.033131719,-0.137512237,0.141560689,-0.223722726,0.047927745,0.146450549,0.106792308,0.107569009,0.007671836,-0.138906613,0.010719165,0.034824505,-0.163895294,0.052385125,0.130572617,-0.056627367,-0.039186463,0.000438388,0.17154862,0.066541478,-0.120931968,-0.178362489,0.080025226,-0.114206493,-0.040554009,0.057425961,-0.127436489,-0.144278899,-0.312570781,-0.018664725,0.408733487,0.0549163,-0.255351782,0.034604393,-0.096366361,-0.084461093,0.139797777,0.120090574,-0.003122358,0.030695111,-0.048295379,0.057214394,0.205230817,-0.036982842,-0.057388593,0.172987595,-0.006847959,0.039177366,0.013439711,0.096969172,-0.080413543,-0.022166472,-0.132841289,-0.079912916,0.0509529,0.021498812,0.011442538,0.130043745,-0.116058618,0.183488891,0.022201935,0.050722532,0.018128648,-0.040626004,-0.034202103,-0.001893837,0.070760429,-0.229864493,0.270854652,0.192496732,0.03125117,0.028425889,0.022633485,0.018122293,0.014142846,0.104463071,-0.17886588,-0.076800108,0.025214076,0.016350828,0.109452993,0.015528292,M,60,Asian
-0.000191368,0.106843635,0.096691549,0.020448938,-0.059144124,-0.088160694,-0.081731156,-0.135627389,0.116570249,-0.070490785,0.218793824,-0.049843926,-0.159369767,-0.13536185,-0.039253149,0.187150329,-0.213978663,-0.082866415,0.008241486,-0.018900027,0.114947274,0.010358365,-0.011185307,-0.019356128,-0.122195408,-0.317514241,-0.147685215,-0.120890692,0.036375187,-0.089503802,-0.089315638,0.032479919,-0.104873702,-0.104023769,0.045446496,0.026820315,-0.014011735,-0.098721117,0.144776881,0.009258218,-0.153413981,0.093588084,0.093277216,0.253911734,0.285838485,0.001948084,0.047689218,-0.131796777,0.120504089,-0.110265769,-0.021096012,0.126868069,0.089104645,0.149221465,0.036954086,-0.088737972,0.061902475,0.071177475,-0.179959297,0.043557398,0.134490117,-0.111289293,-0.002890151,0.053917762,0.213391215,0.025220841,-0.109376304,-0.164990887,0.097038858,-0.133181095,-0.114574611,-0.030218896,-0.187535137,-0.11839319,-0.312407583,0.015716612,0.42415154,0.090129018,-0.223719448,0.096149832,-0.085292794,-0.016335282,0.163402796,0.158600092,0.036055669,-0.042840414,-0.097386338,0.023979954,0.169856176,-0.074690059,-0.008983038,0.184964463,-0.023553062,0.072203532,0.040465824,0.040301554,-0.110798627,0.066718087,-0.084557556,-0.056259107,0.075334035,-0.057362925,0.042083953,0.14201206,-0.128513768,0.139529228,0.031458907,0.070556298,0.042928323,-0.019160589,-0.080106646,-0.004623942,0.116811901,-0.218973905,0.237198457,0.158057809,0.026606321,0.07532873,0.08310499,0.096452922,-0.032311484,-0.023419425,-0.156605795,-0.00641041,0.000197929,0.029899266,0.091773249,0.004427789,M,40,Asian
-0.050078154,0.021495704,0.09392377,0.043708593,-0.060995527,-0.094264142,-0.004634736,-0.12998344,0.097142562,-0.096609652,0.269115508,-0.112682864,-0.15701516,-0.056927864,-0.038052853,0.179511994,-0.155506715,-0.046059996,-0.119173206,0.000395473,0.079976782,-0.039927848,0.019130629,0.021708302,0.006357949,-0.34440881,-0.12740244,-0.069138162,0.033228263,-0.03010343,-0.04096096,0.005461855,-0.162800312,-0.105698913,-0.021378852,-0.003977353,-0.040729307,-0.068785161,0.176183254,-0.008432027,-0.206586391,0.021757668,0.020898152,0.17520231,0.185875699,0.098472252,0.026882626,-0.118515134,0.128567576,-0.179706722,0.00962314,0.108483538,0.093251199,0.06748601,0.011792779,-0.066583976,0.027683962,0.127505764,-0.116748609,0.032508995,0.096659943,-0.095442817,-0.028354958,-0.036593482,0.245145708,0.101356164,-0.094803564,-0.146419317,0.135693878,-0.119704366,-0.091213264,0.003600433,-0.128023252,-0.141642481,-0.298677653,0.029931501,0.460941643,-0.005427645,-0.197263733,0.024854787,-0.112599403,0.014248174,0.164893523,0.150251895,0.023343243,-0.038105331,-0.101348177,-0.080612272,0.173721373,-0.106249869,-0.01045233,0.206234515,-0.044241648,0.061680604,0.025836511,0.025363557,-0.057148878,0.077481568,-0.061316725,-0.006675724,0.09315826,-0.022812281,0.00097565,0.03948763,-0.128719985,0.111468583,-0.030246627,0.102981374,0.126328871,-0.02941101,-0.088348895,-0.081276044,0.110271297,-0.223745972,0.183882967,0.141015664,-0.033362202,0.090818442,0.078561105,0.165265262,-0.01339335,0.029481459,-0.230377644,-0.01110813,0.085384175,0.02907902,-0.010910545,0.000772744,M,50,Asian
-0.030897817,0.074348986,0.135986835,-0.001864329,-0.050288998,-0.063967735,-0.049684059,-0.150228888,0.096673392,-0.099417128,0.245112196,-0.081566215,-0.192259729,-0.133792892,-0.051693864,0.169665337,-0.232631594,-0.100532278,-0.00566875,-0.028021112,0.106815696,0.018389735,0.057783276,-0.00970266,-0.097875074,-0.344950289,-0.1258187,-0.080190971,0.075061128,-0.026688971,-0.097594947,0.060596146,-0.227518842,-0.095941894,-0.008683719,0.102012858,-0.036467481,-0.090760961,0.120477699,-0.040621191,-0.168089882,0.059864797,0.013566844,0.208366841,0.190153301,0.034487788,0.034923021,-0.137093052,0.075203888,-0.141332597,0.047488708,0.144857079,0.060092006,0.116188131,0.00608646,-0.117639229,0.052173592,0.126651809,-0.096854009,0.030494291,0.113495827,-0.08900708,0.045468792,-0.046267379,0.196694493,0.013667673,-0.080076955,-0.161254615,0.1265212,-0.103288502,-0.095712446,0.042300802,-0.162832126,-0.1327921,-0.339510679,0.043014966,0.392279834,0.082087629,-0.184446514,0.055938184,-0.062536813,0.022838753,0.17950128,0.164269954,0.017140988,0.038153805,-0.123709977,0.037487045,0.172583759,-0.073166922,-0.057254311,0.215768546,-0.022575904,0.113927521,0.047909021,0.015156433,-0.027223706,0.0953141,-0.131548375,0.042223893,0.068224706,-0.037436463,-0.050456479,0.130278125,-0.083259784,0.102470785,0.005359808,0.05884432,0.036260843,-0.063556962,-0.103359722,-0.030495923,0.119873591,-0.269229174,0.223893568,0.211229295,0.044466507,0.112747088,0.099783413,0.100178137,-0.015763707,-0.064266607,-0.250205368,-0.00417205,0.114522383,-0.013913644,0.048655376,0.029823817,M,30,Asian
-0.111386739,0.038707398,0.03169135,-0.009983659,0.027034514,-0.135958165,-0.056291785,-0.185898095,0.192660555,-0.104003564,0.270966917,-0.008051304,-0.139510542,-0.171091288,0.047654115,0.121375233,-0.16812773,-0.150636896,-0.090343878,-0.021779226,0.081148423,-0.058032192,0.089635804,0.023304675,-0.087302871,-0.376884997,-0.143712044,-0.102838628,0.180183187,-0.016612304,-0.054035567,0.007605942,-0.218236819,-0.081671804,-0.007231548,0.101069309,0.071617588,-0.022897631,0.21314171,0.018469561,-0.204168901,0.039097652,-0.081320837,0.221013308,0.24893564,0.084926486,0.060400762,-0.11740081,0.134541035,-0.165208697,0.058122478,0.133024067,0.110284343,-0.011211038,0.087601915,-0.123011373,0.012737367,0.033136208,-0.205749005,-0.010521349,0.085519768,-0.055742159,-0.043226458,-0.060910851,0.220451891,0.074027464,-0.11615774,-0.131540045,0.148132741,-0.134121448,-0.006838428,0.042355388,-0.151645288,-0.113407575,-0.384093791,0.007291445,0.433335811,0.059842914,-0.185342327,0.119790249,-0.134422243,0.01946835,0.109426335,0.049530052,-0.035235547,0.031882621,-0.14444831,-0.02518528,0.139985695,-0.043386132,-0.023048397,0.153175548,-0.072835244,0.112538226,0.008489972,0.068391278,-0.08836475,6.49E-05,-0.068110578,-0.008419722,0.058491912,0.023084521,0.043125045,0.060981493,-0.145046726,0.101730585,-0.001372049,0.048536174,0.036139689,0.019168982,-0.095281467,-0.08250206,0.061109997,-0.301380992,0.212828815,0.193252996,-0.033151671,0.120889306,0.060040489,0.096421055,-0.069928482,0.058219086,-0.171652541,-0.059778072,-0.008229942,0.038012493,0.059019744,0.049987175,M,40,Asian
-0.045043942,0.078187481,0.092768028,0.008519493,-0.060213875,-0.098303467,-0.050462931,-0.174404606,0.071239769,-0.117415182,0.302337646,-0.124360651,-0.25085485,-0.081545554,-0.041873947,0.178972334,-0.160677359,-0.134982362,-0.106011391,-0.016629796,0.069746271,-0.001529992,0.039058752,0.016411711,-0.00347326,-0.30470103,-0.107852787,-0.00296139,0.09249185,-0.016358266,-0.059480116,0.034367722,-0.167251989,-0.090899214,0.060745224,0.089615963,-0.065383114,-0.070696257,0.202250689,-0.073666222,-0.185069039,0.012277894,0.042585693,0.225258127,0.220415145,0.116127282,0.000301561,-0.190965682,0.095609978,-0.181715995,0.077102333,0.188110158,0.095788822,0.07376498,-0.007211075,-0.157779887,0.03253796,0.1435633,-0.118512981,-0.020063018,0.146285802,-0.100922644,0.012900678,-0.092401236,0.204956949,0.029901959,-0.117917091,-0.125270128,0.144839942,-0.139854521,-0.063225172,0.010207769,-0.151657611,-0.127400368,-0.311119378,-0.011061857,0.424838334,0.031307306,-0.149696663,0.043061603,-0.013059048,0.005612155,0.110182859,0.089445338,-0.090843707,-0.044268042,-0.149525568,-0.013079807,0.182731912,-0.088999406,0.00373039,0.176080555,-0.030597135,0.038701255,0.09269128,0.050000869,-0.065467253,0.035096478,-0.147009611,-0.001471091,0.020931037,-0.094033241,0.002911754,0.082249135,-0.109899715,0.124755889,-0.018630695,0.076664135,0.052847467,-0.062068805,-0.095726795,-0.082149431,0.147129923,-0.174883634,0.170199409,0.146118939,0.07139241,0.121626683,0.129116341,0.18218635,-0.045071788,-0.005319707,-0.220658645,-0.039554238,0.065222405,0.025680428,0.099623904,0.046484884,M,30,Asian
-0.054384042,0.118475728,0.066723458,2.21E-05,-0.059995692,-0.059178971,-0.079567134,-0.167344391,0.078865372,-0.059377562,0.227065712,-0.096489295,-0.146159425,-0.155208543,-0.071957476,0.220066547,-0.181193754,-0.10215342,-0.058974758,0.016111236,0.071617499,-0.025506586,0.017273627,0.063020483,-0.04613987,-0.343218863,-0.112079866,-0.074453145,0.141266033,-0.045731496,-0.143170133,0.103782982,-0.167942062,-0.092366643,0.057851076,0.072609141,0.006240691,-0.086235717,0.173740715,-0.000478536,-0.178885415,0.104235411,0.043888457,0.274409741,0.273633599,0.033970617,0.053359881,-0.124436669,0.113265872,-0.142969519,0.030298086,0.162055925,0.125046253,0.106715702,-0.025564859,-0.136899859,0.038664956,0.0889998,-0.154211357,0.037615068,0.151583374,-0.112391531,-0.035671461,-0.070354931,0.244980752,0.085799113,-0.141209066,-0.160270289,0.145322159,-0.084898539,-0.004868973,-0.010082463,-0.209285036,-0.093402594,-0.275700063,0.078200012,0.41879037,0.135155261,-0.205717012,0.045414731,-0.107346393,0.049041472,0.106583923,0.127607584,-0.039442282,-0.079361372,-0.051924195,0.018160291,0.142603487,-0.041792162,-0.005582254,0.187964082,-0.030969098,0.04822024,-0.014193727,0.008910678,-0.07322821,0.057379715,-0.067649484,0.009504752,0.035892971,-0.078608364,0.076003879,0.150803447,-0.131098643,0.116695367,-0.007258067,0.115787148,0.115832873,0.01827953,-0.093727984,-0.049665637,0.106039889,-0.216780871,0.267180294,0.161045462,0.086751029,0.059084237,0.124919072,0.171974197,0.003086132,-0.008201785,-0.158657089,-0.013194739,0.11552994,-0.028231848,0.067755729,0.01271447,M,30,Asian
